Unique_ID,State,District,Disease,Cases,Deaths,Start_Date,Report_Date,Status,Comments
KL/PTH/2020/07/0144,Kerala,Pathanamthitta,Hepatitis A,05,00,18-12-20,Water,seepage noted,in the affected area. Water samples
in,a,social,gathering. A total of,06,01,TCL,and,05 stool,
OR/KPT/2020/07/0150,Odisha,Koraput,Diarrhoeal,20,00,08-02-20,treated.,ORS packets,and halazone tablets were distributed.
WB/MDW/2020/07/0151,West,Bengal,Jhargram Diarrheal,62,00,08-02-20,number,of coliforms,and thermo tolerant coliform making the
CT/JAN/2023/02/35,Chhattisgarh,Janjgir-Champa,Chickenpox,48,00,12-01-2023,13-01-2023,investigated the,outbreak. Cases were isolated.
KL/KOZ/2023/02/39,Kerala,Kozhikode,Diarrheal,326,00,13-01-23,16-01-23,Lab. No,enteropathogenic organism was
MH/NAN/2023/02/46,Maharashtra,Nanded,Measles,03,00,13-01-2023,13-01-2023,were found,positive for Measles by IgM
MH/NAN/2023/02/47,Maharashtra,Nanded,Measles,03,00,12-01-2023,13-01-2023,Measles by,IgM ELISA. District RRT
KL/MLP/2023/01/05,Kerala,Malappuram,Monkey Pox,02,00,25-11-22,06-01-23,samples collected,and tested positive for
OR/BAG/2023/01/11,Odisha,Bargarh,Diarrheal,34,00,02-01-2023,02-01-2023,which one,stool sample found positive for
TN/PUD/2023/01/12,Tamil,Nadu,Pudukkottai Diarrheal,122,00,05-01-2023,06-01-2023,and vomiting.,Three rectal swab and three
TN/PUD/2023/01/13,Tamil,Nadu,Pudukkottai Leptospirosis,09,00,04-01-2023,05-01-2023,sent to,"DPHL, Aranthangi where three samples"
BH/BHJ/2023/01/17,Bihar,Bhojpur,Chickenpox,23,00,16-12-2022,chickenpox.,District RRT,"investigate the outbreak, House to"
BH/MBN/2023/01/18,Bihar,Madhubani,Chickenpox,20,00,08-12-2022,IgM,antibody test.,"District RRT investigated the outbreak,"
GJ/JGH/2023/01/19,Gujarat,Junagadh,Measles,12,00,15-10-2022,District,RRT investigated,"the outbreak, house to house fever"
JH/SIM/2023/01/21,Jharkhand,Simdega,Chickenpox,12,00,14-12-2022,samples,were found,positive for measles at RIMS Ranchi.
area.,All,children,of age group,9,5,years,were,traced,
MG/EKH/2023/01/25,Meghalaya,East,Khasi Hills Diarrheal,31,00,16-12-2022,Enterococcus,Gallinarum was,detected in one sample. District
MH/AMR/2023/01/27,Maharashtra,Amravati,Diarrheal,44,00,16-12-2022,regarding,dehydration signs,"and symptoms for early response,"
OR/SON/2020/45/463,Odisha,Subarnapur,Hepatitis A,04,00,01-11-20,05-11-20,water samples,were collected. All three serum
MH/KOP/2020/45/465,Maharashtra,Kolhapur,Chikungunya,11,00,20-07-20,and,sent to,"SSH, CPRH, Kolhapur of these 11 were found to"
KN/RCR/2019/45/1468,Karnataka,Raichur,Diarrhoeal,15,00,09-11-19,11-11-19,water samples,collected; both were non potable
KN/KRW/2019/45/1469,Karnataka,Uttara,Kannada Cholera,20,00,05-11-19,11-10-19,sample sent,to KMC Manipal Enteric Dept. A
PB/MUK/2019/45/1475,Punjab,Muktsar,Mumps,08,00,05-11-19,05-11-19,age. A,total of 03 blood samples collected and
PB/MOG/2019/45/1476,Punjab,Moga,Mumps,06,00,06-11-19,06-11-19,pain and,swelling in the neck. A total of 05 blood
TN/DDG/2019/45/1477,Tamil,Nadu,Dindigul,19,00,08-11-19,09-11-19,"water, 04",blood and 05 stool samples were
TN/TVR/2019/45/1478,Tamil,Nadu,Tiruvarur Food,17,00,08-11-19,08-11-19,outbreak. House,to house survey done. A total of
AS/CCR/2019/45/1480,Assam,Chachar,Malaria,06,00,22-10-19,observed.,Cases were,above 16 years of age; 05 were male
BH/MNG/2019/45/1482,Bihar,Munger,Dengue,07,00,13-09-19,affected,more than,women. A total of 02 samples collected
JH/SAK/2019/45/1485,Jharkhand,Food,poisoning,09,00,30-10-19,loose,stools after,consuming food in a social gathering. All
Acute,A,total,of,03,02,stool,samples,were,
JK/SHP/2019/45/1489,Shopian,Hepatitis,E,35,00,01-08-19,found,positive for,Hepatitis E by IgM ELISA. A total of 03
KL/THI/2019/45/1495,Kerala,Trivandrum,Hepatitis A,25,00,24-10-19,presented,with pain,"abdomen, vomiting and yellowish"
OR/BSR/2019/45/1502,Odisha,Balasore,Hepatitis E,10,00,01-11-19,and,05 blood,samples collected and tested at DPHL; 04 water
AS/DHE/2023/37/1258,Assam,Dhemaji,Diarrheal,74,0,19-09-23,19-09-23,consumption of,Prasad on the occasion of a
AS/DBG/2023/37/1260,Assam,Dibrugarh,Chickenpox,5,1,16-09-23,18-09-23,treated symptomatically.,All 4 samples found
AS/GLP/2023/37/1261,Assam,Goalpara,Diarrheal,60,0,20-09-23,20-09-23,investigated the,outbreak. Cases were treated
AS/LKM/2023/37/1263,Assam,Lakhimpur,Diarrheal,105,0,18-09-23,19-09-23,investigated the,outbreak. Cases developed the
AS/MAJ/2023/37/1264,Assam,Majuli,Diarrheal,43,0,18-09-23,21-09-23,the outbreak.,Cases developed the symptoms
AS/NLB/2023/37/1266,Assam,Nalbari,Diarrheal,111,0,21-09-23,24-09-23,raw Bengal,gram in prasad in neighbor house
KN/RCR/2023/37/1279,Karnataka,Raichur,Dengue,15,0,20-09-23,21-09-23,outbreak. Cases,were treated symptomatically.
KL/PLK/2023/37/1282,Kerala,Palakkad,Hepatitis A,10,00,22-09-23,22-09-23,investigated the,outbreak. Cases were treated
MP/SHR/2023/37/1284,Sehore,Scrub,Typhus,6,0,23-09-23,23-09-23,outbreak. Cases,were treated symptomatically.
MH/CND/2023/37/1286,Maharashtra,Chandrapur,Dengue,9,1,16-09-23,20-09-23,1 out,of 9 samples found positive for Dengue
MH/PRB/2023/37/1289,Maharashtra,Parbhani,Dengue,13,1,21-09-23,22-09-23,outbreak. Cases,were treated symptomatically.
OR/KPT/2023/37/1297,Odisha,Koraput,Diarrheal,14,0,22-09-23,23-09-23,outbreak. Affected,age group was 20-35 years.
TR/UKI/2023/37/1300,Tripura,Unakoti,Diarrheal,64,0,20-09-23,20-09-23,the outbreak.,Cases were treated
JH/DEO/2023/37/1302,Jharkhand,Deoghar,Dengue,60,0,13-09-23,investigated,the outbreak.,Cases were treated symptomatically.
KL/KTM/2023/37/1303,Kerala,Kottayam,Fever,36,00,08-09-23,Dengue,NS1 by,RDT kits at a Private lab (Hytech lab
Surveillance,were,treated,symptomatically.,2,5,blood,samples,came,
OR/KDL/2023/37/1307,Odisha,Kandhamal,Mumps,36,0,28-08-23,investigated,the outbreak.,Cases were treated symptomatically.
2.,Tamil,Nadu,am- Dengue,21,00,15-10-20,26-10-20,presented with,"continuous fever, most cases"
WB/BNK/2020/20/312,West,Bengal,Bankura,123,00,16-05-20,16-05-20,ceremony and,presented symptoms with loose
AS/DVL/2020/20/313,Dibang,valley,Enteric Fever,12,00,11-05-20,18,blood samples,collected; 15 blood samples were positive for
E.,coli,in,all,03,02,water,samples,,
2.,Kerala,Kasaragod,COVID-19,01,00,03-02-20,of,162 contacts,"traced, all are negative for COVID-"
3.,Kerala,Alappuzha,COVID-19,01,00,24-01-20,with,a friend,on 23-01-20 took a taxi from college to
Fesual,SC,Boidiha,TE,1,3,no.,line.,Field,
AS/JRT/2019/11/0252,Assam,Jorhat,Diarrheal,35,00,11-03-19,18-03-19,workers living,in unhygienic conditions. Pond
BH/MZP/2019/11/0256,Bihar,Muzaffarpur,Chickenpox,14,00,15-03-19,18-03-19,done. Symptoms,"of red eyes, Maculo papular"
CT/BLS/2019/11/0259,Chhattisgarh,Bilaspur,Chickenpox,30,01,11-03-19,19-03-19,investigated the,outbreak. House to house survey
CT/MHN/2019/11/0260,Chhattisgarh,Mahasamund,Chickenpox,09,00,14-03-19,15-03-19,blood Sample,collected result awaited. Health
GJ/MHS/2019/11/0262,Gujarat,Mahesana,Chickenpox,13,00,12-03-19,12-03-19,investigated the,outbreak. House to house survey
JH/ESI/2019/11/0263,Jharkhand,East,Singhbhum,12,00,16-03-19,19-03-19,had history,of consumption of food in a marriage
KN/YDI/2019/11/0269,Karnataka,Yadgiri,Chikungunya,20,00,14-03-19,14-03-19,done. 13,blood samples collected and sent to
KL/PTH/2019/11/0270,Kerala,Pathanamthitta,Leptospirosis,03,01,14-03-19,14-03-19,positive. Water,samples taken for bacteriological
KL/MLP/2019/11/0271,Kerala,Malappuram,Leishmaniosis,01,00,12-03-19,12-03-19,MCH Calicut.,Intuitional level activities done and
OR/KPT/2019/11/0274,Odisha,Koraput,Diarrheal,06,00,15-03-19,18-03-19,outbreak. House,to house survey done. 3 water
PB/HRP/2019/11/0279,Punjab,Hoshiarpur,Cholera,98,00,13-03-19,13-03-19,survey done.,15 Stool sample were collected.
PB/MOG/2019/11/0280,Punjab,Moga,Mumps,50,00,15-03-09,15-03-19,presented with,"fever, pain and swelling in neck"
RJ/DAU/2019/11/0281,Rajasthan,Dausa,Poisoning,13,00,11-03-19,13-03-19,were from,same family and between 5-10 years of
TN/KRR/2019/11/0283,Tamil,Nadu,Karur Mixed Fever,10,00,14-03-19,15-03-19,sent to,DPHL Karur of which 2 were found
TN/NGP/2019/11/0284,Tamil,Nadu,Nagapattinam Diarrheal,20,00,12-03-19,13-03-19,done. 1,"water sample sent to DPHL,"
TN/NGP/2019/11/0285,Tamil,Nadu,Nagapattinam Diarrheal,146,00,12-03-19,13-03-19,sample sent,"to DPHL, Nagappattinam Result:"
KN/TUM/2019/11/0292,Karnataka,Tumkur,Chickenpox,21,00,23-02-19,survey,done. Isolation,of active cases done. IEC activities
CT/BLD/2023/14/267,Chhattisgarh,Balod,Chickenpox,12,00,05-04-2023,06-04-2023,advised to,"isolate themselves, use separate"
CT/BLS/2023/14/268,Chhattisgarh,Bilaspur,Chickenpox,19,00,03-04-2023,04-04-2023,outbreak. Cases,were advised to isolate
MG/WGH/2023/14/274,Meghalaya,West,Garo Hills Chickenpox,16,00,03-04-23,03-04-23,,
MG/JTH/2023/14/275,Meghalaya,West,Jaintia Hills,01,01,30-03-2023,05-04-2023,vaccine and,"hence, the case did not receive,"
in,the,range,of,5,67,years,old,age group.,
PB/JAL/2023/14/280,Punjab,Jalandhar,Cholera,10,00,04-04-2023,08-04-2023,village. The,team visited the area and found
WB/NCP/2023/14/283,West,Bengal,Diarrheal,103,00,05-04-23,06-04-23,No enteropathogenic,organisms were isolated.
WB/MDN/2023/14/284,West,Bengal,Diarrheal,123,00,02-04-23,03-04-23,unfit for,drinking. Stool samples showed no
AS/CRG/2023/14/285,Assam,Chirang,Measles,08,00,21-03-2023,District,RRT investigated,the outbreak. House-to-House survey
TN/PUD/2023/14/287,Tamil,Nadu,Pudukkottai,11,00,27-03-2023,"DPHL,",Aranthangi. Of,"these, one sample was found positive"
CT/BBR/2019/43/1384,Chhattisgarh,Balodabazar,Diarrheal,19,02,20-10-19,22-10-19,presented with,vomiting and loose stools. The
GJ/BNS/2019/43/1386,Gujarat,Banaskantha,Diphtheria,47,08,22-10-9,22-10-19,11-15ys 5,0
JH/WSI/2019/43/1388,Jharkhand,West,Singhbhum Diarrheal,22,00,24-10-19,25-10-19,vomiting. A,total of 05 stool samples collected and
JK/KWR/2019/43/1390,Kupwara,Hepatitis,E,06,00,19-10-19,26-10-19,as well,by IgM ELISA. A total of 04 water samples
KN/GUL/2019/43/1392,Karnataka,Kalaburagi,Chikungunya,27,00,24-10-19,25-10-19,12 samples,were positive for Chikungunya by IgM
KL/TRC/2019/43/1397,Kerala,Thrissur,Hepatitis A,17,00,22-09-19,25-10-19,sent to,DMO Lab; 01 was positive for Hepatitis A
MH/SGL/2019/43/1398,Maharashtra,Sangli,Cholera,111,03,22-10-19,23-10-19,collected and,tested at DPHL Sangli; 05 were
RJ/ALW/2019/43/1403,Rajasthan,Alwar,Dengue,37,00,25-10-19,25-10-19,District Central,"Lab, Alwar and were found"
TN/CUD/2019/43/1404,Tamil,Nadu,Cuddalore Diarrheal,49,00,22-10-19,23-10-19,stool samples,"collected and sent to King Institute,"
UA/GAR/2019/43/1406,Uttarakhand,Pauri,Garhwal Dengue,08,00,20-10-19,25-10-19,Sentinel Surveillance,"Hospital, District Hospital"
JK/,KWR/2019/43/1412,Kupwara,Hepatitis E,08,00,31-07-19,03,water samples,collected and tested at DPHL Kupwara were
UP/,KWR/2019/43/1413,Kupwara,Cholera,246,04,26-08-19,of,05 stool,samples were collected and sent to State Public
KL/ERN/2019/43/1420,Kerala,Ernakulum,Diphtheria,01,01,18-10-19,grayish,patch seen,on the soft palate extending to the posterior
MH/JGA/2019/43/1423,Maharashtra,Jalgaon,Dengue,26,01,14-10-19,collected,and all,were negative for Malaria. A total of 07 blood
MH/NAS/2019/43/1425,Maharashtra,Nashik,Cholera,289,00,17-10-19,samples,were collected,"and sent to DPHL, Nashik, chlorine"
MH/SHO/2019/43/1426,Maharashtra,Sholapur,Dengue,10,00,14-10-19,and,container survey,conducted in the affected area. A total of
WB/SPG/2019/43/1431,West,Bengal,Hepatitis A,28,00,18-10-19,Hepatitis,A by,IgM ELISA. A total of 03 water samples
AS/DBG/2023/45/1591,Assam,Dibrugarh,Diarrheal,36,0,07-11-23,07-11-23,"Microbiology Dept,",Assam Medical college and
AS/JRT/2023/45/1592,Assam,Jorhat,Diarrheal,14,0,08-11-23,09-11-23,"Microbiology, JMCH,",all were found to be
CT/KAW/2023/45/1593,Chhattisgarh,Kabirdham,Diarrheal,13,0,08-11-23,10-11-23,College Rajnandgaon.,All water samples were
GJ/MIS/2023/45/1595,Gujarat,Mahisagar,Diarrheal,6,0,08-11-23,08-11-23,found to,be potable for drinking purpose. Also
HR/PCH/2023/45/1597,Haryana,Panchkula,Diarrheal,151,1,04-11-23,06-11-23,for drinking,in 18 out of 25 samples. In the
JH/DMK/2023/45/1598,Jharkhand,Dumka,Dengue,9,0,05-11-23,06-11-23,NS1 by,ELISA and 2 samples came positive for
JH/JAT/2023/45/1599,Jharkhand,Jamtara,Chikenpox,10,0,04-11-23,06-11-23,Varicella Zoster,Virus IgM by ELISA. District
weakness.,A,total,of,7,5,water,samples,,
KN/HAS/2023/45/1603,Karnataka,Hassan,Diarrheal,21,0,07-11-23,08-11-23,tested at,"DSL Hassan, out of which 10 stool"
KN/RNA/2023/45/1604,Karnataka,Ramanagara,Diarrheal,15,0,10-11-23,11-11-23,sent to,"PHI Bangalore, out of which 5 stool"
KL/PLK/2023/45/1606,Kerala,Palakkad,Diarrheal,13,0,08-11-23,08-11-23,Under samples,were collected by the food safety
MH/OSM/2023/45/1616,Maharashtra,Osmanabad,Dengue,31,1,09-11-23,09-11-23,given by,peripheral health team on dengue.
MH/SGL/2023/45/1617,Maharashtra,Sangli,Dengue,6,0,03-11-23,06-11-23,Community awareness,and health education
MH/STA/2023/45/1618,Maharashtra,Satara,Dengue,16,0,08-11-23,08-11-23,Community awareness,and health education
MN/IMP/2023/45/1619,Manipur,Imphal,West Measles,9,0,04-11-23,07-11-23,and Vitamin,A solution was administered to all
OR/MBJ/2023/45/1624,Odisha,Mayurbhanj,Diarrheal,13,0,10-11-23,09-11-23,sent to,"DPHL Mayurbhanj, which were H2S"
MH/NAN/2023/45/1631,Maharashtra,Nanded,Dengue,6,1,27-09-23,education,given by,peripheral health team on dengue. Fever and
AS/BON/2019/52/1671,Assam,Bongaigaon,Chickenpox,10,00,16-12-19,survey,done. 06,blood samples collected and sent to
CT/RGR/2019/52/1674,Chhattisgarh,Raigarh,Diarrheal,11,00,16-12-19,survey,done. Cases,presented symptoms of loose motion and
JH/ESI/2019/52/1675,Jharkhand,East,Singhbum Chickenpox,13,00,06-12-19,house,survey done.,05 blood samples collected and sent to
JH/SIM/2019/52/1676,Jharkhand,Simdega,Chickenpox,19,00,15-12-19,house,survey done.,10 blood samples collected and sent to
KN/DKK/2019/52/1677,Karnataka,Hepatitis,A,37,00,16-12-19,House,to house,survey done. 10 serum samples collected. All
KN/KPP/2023/20/401,Karnataka,Koppal,Cholera,35,00,15-05-23,18-05-23,Antisera. while,another stool sample showed
KL/PTH/2023/20/406,Kerala,Pathanamthitta,Dengue,10,00,18-05-23,20-05-23,NS1 among,ten samples. District RRT
cases,were,in,range of,16,55,years,age,group.,
WB/PRL/2023/20/410,West,Bengal,Purulia Diarrheal,30,00,17-05-2023,18-05-2023,of outbreak,might be pond water. ORS and
WB/PRL/2023/20/411,West,Bengal,Purulia,60,00,16-05-23,17-05-23,outbreak might,be consumption of Prasad after
GJ/SRT/2023/20/413,Gujarat,Surat,Measles,06,00,10-04-2023,samples,came positive,for the measles by IgM ELISA. House-
age,group,1-5,years. Out of the,5,2,came,out,positive,
Under,Most,affected,age group was,16,30,years,with,female,
KL/PTH/2023/20/416,Kerala,Pathanamthitta,Dengue,08,00,03-05-23,Dengue,NS1 ELISA,at THQH Konni. District RRT
AS/JRT/2020/18/287,Assam,Jorhat,Chickenpox,05,00,29-04-20,03-05-20,fever survey,done. All 5 blood samples collected
CT/GID/2020/18/288,Chhattisgarh,Gariyaband,Diarrheal,21,00,26-04-20,30-04-20,house survey,done. 18 water samples collected.
MH/CND/2020/18/298,Maharashtra,Chandrapur,Malaria,35,02,07-04-20,collected,4 smears,were positive for malaria (4 P.falciparum).
AS/GLG/2021/12/0137,Assam,Golaghat,Rabies,02,02,24-03-21,26-03-21,SC Furkating,"SD NSC, PHC Furkating SD, Block"
MH/STA/2021/12/0138,Maharashtra,Satara,Diarrheal,80,00,21-03-21,24-03-21,loose motion,and vomiting. District RRT
MG/RIB/2021/12/0139,Meghalaya,Ri,Bhoi Diarrheal,32,00,22-03-21,22-03-21,vomiting. 04,stool samples were sent for lab.
WB/SPG/2021/12/0146,West,Bengal,Diarrheal,93,00,19-03-21,20-03-21,samples were,"sent to NICED for lab analysis, the"
KL/RCR/2021/12/0148,Karnataka,Raichur,Diarrheal,11,00,25-01-21,03,water samples,"were sent to DSL Lab, out of which 02"
GJ/VSD/2022/46/895,Gujarat,Valsad,Diarrheal,34,00,19-11-22,19-11-22,Under Control,
HR/PWL/2022/46/896,Haryana,Palwal,Measles,05,00,15-11-22,23-11-22,Under Control,cases were below 5 years of age. Out of five
MH/LTR/2022/46/903,Maharashtra,Latur,Unknown,20,00,14-11-22,14-11-22,Under Control,samples were sent for lab analysis to Sentinel
BH/MBN/2022/46/905,Bihar,Madhubani,Chickenpox,14,00,22-10-22,samples,were found,positive for Varicella Zoster virus
MH/AGB/2022/46/912,Maharashtra,Aurangabad,Unknown,24,00,11-11-22,samples,were sent,"for DPHL, Aurangabad. None of the"
MH/DHL/2022/46/914,Maharashtra,Dhule,Dengue,04,01,31-10-22,was,found positive,for Dengue by IgM ELISA. The
MH/NAS/2022/46/916,Maharashtra,Nashik,Cholera,58,00,31-10-22,cholerae,and the,water samples were found not suitable
MH/NAS/2022/46/917,Maharashtra,Nashik,Cholera,52,01,17-10-22,for,Vibrio cholerae,01. The deceased case was a 45
UP/VRN/2022/46/922,Uttar,Pradesh,Bhadohi Dengue,13,00,25-09-22,District,RRT investigated,the outbreak. Active search
AS/NCH/2021/32/0375,Assam,Dima,Hasao Encephalitis,01,01,08-08-21,11-08-21,Under Control,
MH/THN/2021/32/0378,Maharashtra,Thane,Chikungunya,06,00,13-08-21,13-08-21,Under Control,
TN/NGP/2021/32/0379,Tamil,Nadu,Mayiladuthurai Food Poisoning,54,00,15-08-21,16-08-21,,
UP/LKW/2021/32/0380,Uttar,Pradesh,Lucknow Cholera,138,01,09-08-21,12-08-21,Under Control,"Virology Lab KGMU for lab analysis, out of"
UP/PRT/2021/32/0381,Uttar,Pradesh,Pratapgarh Food Poisoning,09,00,14-08-21,14-08-21,presented with,vomiting and abdominal pain.
MH/OSM/2021/32/0386,Maharashtra,Osmanabad,Dengue,03,00,20-07-21,26,serum samples,"were sent for further lab analysis, out of"
MH/RGD/2021/32/0388,Maharashtra,Raigad,Leptospirosis,06,00,03-08-21,Raigad.,District RRT,investigated the outbreak. Health
DL/DLN/2019/30/0915,Delhi,North,Delhi Cholera,05,00,25-07-19,25-07-19,cases stool,samples collected by North Municipal
GJ/NAV/2019/30/0917,Gujarat,Navsari,Cholera,25,00,24-07-19,25-07-19,cases samples,were collected; 2 stool samples were
JH/GDA/2019/30/0920,Jharkhand,Godda,Influenza -B,29,00,22-07-19,26-07-19,cases cases,done. 3 blood samples and 2 nasopharyngeal
KN/MNY/2019/30/0925,Karnataka,Mandya,Dengue,19,00,22-07-19,26-07-19,cases serum,samples collected; 1 sample was found
No,new,in,a 5yr old male child. Out of,0,3,blood,samples,,
Poisoning,motion,and,vomiting.,02,03,rectal,swabs,,
PB/SAS/2019/30/0935,Punjab,SAS,Nagar Diarrheal,24,00,24-07-19,25-07-19,cases for,cholera culture. Water sample collect; result
PB/MUK/2019/30/0936,Punjab,Muktsar,Mumps,08,00,19-07-19,26-07-19,cases collected,and sent to DPHL Bathinda were positive
TN/TVL/2019/30/0937,Tamil,Nadu,Tiruvallar Diarrheal,43,00,26-07-19,27-07-19,cases to,DPHL Tiruvallur; result awaited result All cases
GJ/VAD/2019/30/0943,Gujarat,Vadodara,(Viral,01,01,12-07-19,cases,later died,on 30th June 2019. Blood and csf samples were
KN/CKR/2019/30/0945,Karnataka,Chikkaballapur,Diphtheria?,03,00,07-07-19,cases,swab was,collected and sent to BMCRI was found negative for
KN/CKR/2019/30/0946,Karnataka,Chikkaballapur,Dengue,17,00,10-07-19,cases,samples collected;,4 sample was found positive for Dengue
UP/ALI/2019/30/0951,Uttar,Pradesh,Aligarh Diarrheal,75,02,16-07-19,cases,collected and,sent to JNMC; were negative for
AS/NCH/2020/30/389,Assam,Dima,Hasao,01,00,16-07-20,24-07-20,presented with,fever and later developed neck
WB/HWR/2022/08/038,Kerala,Kasaragod,Leptospirosis,18,00,21-02-22,23-02-22,Lab Kannur.,"Out of these, 18 were found to be"
WB/HWR/2022/08/041,Odisha,Subarnapur,Chickenpox,08,00,21-02-22,02-03-22,Under Control,
WB/HWR/2022/08/042,Tamil,Nadu,Cuddalore Food Poisoning,29,00,25-02-22,26-02-22,Under Control,
WB/HWR/2022/08/043,West,Bengal,Burdwan Food Poisoning,89,00,17-02-22,18-02-22,,
WB/HWR/2022/08/044,West,Bengal,Diarrheal,21,00,23-02-22,23-02-22,Under Control,collected and sent to Diamond Harbour Govt.
WB/HWR/2022/08/045,West,Bengal,Howrah Hepatitis A,56,00,02-02-22,09-02-22,from different,locations and sent to NICED.
GJ/MHS/2020/11/0249,Gujarat,Mahesana,Measles,07,00,08-03-20,11-03-20,04 serum,"samples collected and sent to BJMC,"
OR/KDL/2020/11/0253,Odisha,Kandhamal,Diarrhoea,64,00,13-03-20,15-03-20,Under Control,
TN/TNJ/2020/11/0255,Tamil,Nadu,Thanjavur,17,00,12-03-20,12-03-20,Under Control,Crop. District RRT investigated the outbreak.
TN/TVR/2020/11/0256,Tamil,Nadu,Thiruvarur Diarrheal,32,00,10-03-20,11-03-20,of 03,"water samples collected and sent to TWAD,"
TN/PER/2020/11/0260,Tamil,Nadu,Perambalur Chickenpox,07,00,05-03-20,of,05 serum,"samples collected and sent to DPHL Perambalur,"
4.,Jammu,&,Kashmir Jammu and Kishtwar,02,00,outbreaks,including,contact tracing,activities.
5.,Karnataka,Bengaluru,"Urban, Kalburgi",06,01,COVID-19,were,reported in,India and these were
6.,Kerala,"Kasaragod,","Pathanamthitta, Trivandrum and",24,00,care,workers.,Daily review,meetings conducted.
KN/HAS/2023/35/1096,Karnataka,Hassan,Diarrheal,13,0,31-08-23,01-09-23,were found,to be SPP (suitable for potable
KL/WYN/2023/35/1103,Kerala,Wayanad,Diarrheal,12,0,01-09-23,01-09-23,education was,given. RRT thoroughly
The,affected,age,group was,5,46,years.,2,,
MH/KOP/2023/35/1113,Maharashtra,Kolhapur,Fever,19,0,28-08-23,28-08-23,health education,given by peripheral health
